,model_number,Timestamp,Latitude,Longitude,Voltage,Current,State Of Charge,BM_MaxCellVolt,BM_MaxCellID,BM_MinCellVolt,Frame_numberV,BM_MinCellID,Max_monomer_temperature,Min_monomer_temperature,Charging_MOS_tube_status,Discharge_MOS_tube_status,Capacity(Ah),Charge_Discharge_cycles,isflag,date,charging_time_diff_min,zone
44245,it_350317170589794,15-07-24 22:26,19.2813583,72.87832,48.1,3.7,43.8,2.199,7,2.182,0.017,20,31,30,1,1,16206,153,0,15-07-24,3.516666667,383
44246,it_350317170589794,15-07-24 22:26,19.2816716,72.87861,48.2,5.4,43.7,2.198,7,2.184,0.014,22,31,30,1,1,16169,153,0,15-07-24,0.166666667,383
44252,it_350317170589794,15-07-24 22:27,19.2836116,72.8802899,47.9,2.8,43.2,2.196,7,2.18,0.016,22,31,30,1,1,15984,153,0,15-07-24,1,383
44259,it_350317170589794,15-07-24 22:28,19.2825716,72.882655,48.1,5.3,42.7,2.199,7,2.183,0.016,22,31,30,1,1,15799,153,0,15-07-24,1.166666667,383
44277,it_350317170589794,15-07-24 22:31,19.281665,72.8862716,48.1,7,41.6,2.2,7,2.18,0.02,22,31,30,1,1,15392,153,0,15-07-24,3,383
44282,it_350317170589794,15-07-24 22:32,19.2815233,72.8878199,47.9,3,41.1,2.188,7,2.175,0.013,22,31,30,1,1,15207,153,0,15-07-24,0.833333333,383
44315,it_350317170589794,15-07-24 22:41,19.2839766,72.8808216,48,5.3,39.4,2.191,7,2.178,0.013,22,31,30,1,1,14578,153,0,15-07-24,9.433333333,383
44346,it_350317170589794,15-07-24 22:47,19.28134,72.878255,47.9,5.1,38,2.189,7,2.174,0.015,20,31,30,1,1,14060,153,0,15-07-24,5.166666667,383
44347,it_350317170589794,15-07-24 22:47,19.2816116,72.8785883,47.9,7.4,38,2.191,7,2.173,0.018,22,31,30,1,1,14060,153,0,15-07-24,0.166666667,383
44358,it_350317170589794,15-07-24 22:49,19.2826266,72.8824916,48.1,11.5,36.9,2.2,7,2.175,0.025,22,31,30,1,1,13653,153,0,15-07-24,1.85,383
44395,it_350317170589794,15-07-24 22:59,19.2824316,72.8866833,47.8,4.8,35.3,2.183,7,2.168,0.015,20,31,30,1,1,13061,153,0,15-07-24,10.36666667,384
44404,it_350317170589794,15-07-24 23:01,19.281165,72.8845633,47.8,2.9,34.4,2.182,7,2.168,0.014,20,31,30,1,1,12728,153,0,15-07-24,1.5,384
44407,it_350317170589794,15-07-24 23:01,19.2823433,72.882915,47.9,15.7,34.1,2.211,7,2.175,0.036,22,31,30,1,1,12617,153,0,15-07-24,0.5,384
44415,it_350317170589794,15-07-24 23:02,19.283115,72.879825,47.7,5.6,33.4,2.182,7,2.165,0.017,20,31,30,1,1,12358,153,0,15-07-24,1.333333333,384
44417,it_350317170589794,15-07-24 23:03,19.2822416,72.8790783,47.9,10.3,33.1,2.185,7,2.163,0.022,20,31,30,1,1,12247,153,0,15-07-24,0.333333333,384
44420,it_350317170589794,15-07-24 23:03,19.2812733,72.8782183,47.8,4,32.8,2.176,7,2.16,0.016,20,31,30,1,1,12136,153,0,15-07-24,0.5,384
44444,it_350317170589794,15-07-24 23:11,19.282905,72.879625,47.9,15,31.9,2.196,7,2.165,0.031,22,31,30,1,1,11803,153,0,15-07-24,8.266666667,384
44460,it_350317170589794,15-07-24 23:14,19.2811049,72.88457,47.5,3.2,30.6,2.171,1,2.159,0.012,22,31,30,1,1,11322,153,0,15-07-24,2.666666667,384
44466,it_350317170589794,15-07-24 23:15,19.28112,72.8859749,47.5,4.3,30.1,2.172,7,2.156,0.016,22,31,30,1,1,11137,153,0,15-07-24,1,384
44475,it_350317170589794,15-07-24 23:17,19.2809383,72.8865166,47.5,5.6,29.4,2.171,7,2.156,0.015,22,31,30,1,1,10878,153,0,15-07-24,1.5,384
44483,it_350317170589794,15-07-24 23:18,19.2808666,72.8862533,47.5,5.9,29,2.17,1,2.153,0.017,22,31,30,1,1,10730,153,0,15-07-24,1.333333333,384
44500,it_350317170589794,15-07-24 23:24,19.2812233,72.8844366,47.4,3.4,27.8,2.163,7,2.151,0.012,20,31,30,1,1,10286,153,0,15-07-24,6.166666667,384
44503,it_350317170589794,15-07-24 23:25,19.2825083,72.88275,47.8,15.9,27.4,2.187,7,2.157,0.03,22,31,30,1,1,10138,153,0,15-07-24,0.5,384
44511,it_350317170589794,15-07-24 23:26,19.2825083,72.8791583,47.5,9.4,26.5,2.174,7,2.153,0.021,20,31,31,1,1,9805,153,0,15-07-24,1.333333333,384
44514,it_350317170589794,15-07-24 23:26,19.28166,72.8785883,47.4,5.5,26.4,2.168,7,2.149,0.019,20,31,31,1,1,9731,153,0,15-07-24,0.5,384
44521,it_350317170589794,15-07-24 23:29,19.2813983,72.877385,47.9,12.3,26,2.191,7,2.168,0.023,22,31,30,1,1,9620,153,0,15-07-24,2.833333333,384
44522,it_350317170589794,15-07-24 23:30,19.281355,72.8773383,48,11.4,26.5,2.197,1,2.173,0.024,22,31,30,1,1,9805,153,0,15-07-24,1,384
44523,it_350317170589794,15-07-24 23:31,19.2813316,72.8773316,48,12.5,27,2.199,7,2.175,0.024,22,31,30,1,1,9990,153,0,15-07-24,1,384
44524,it_350317170589794,15-07-24 23:32,19.281325,72.8773283,48,11.1,27.6,2.203,7,2.175,0.028,22,31,30,1,1,10212,153,0,15-07-24,1,384
44525,it_350317170589794,15-07-24 23:33,19.2813316,72.8773349,48.1,12.8,28.1,2.199,7,2.177,0.022,22,31,30,1,1,10397,153,0,15-07-24,1,384
44526,it_350317170589794,15-07-24 23:34,19.2813299,72.877345,48.1,11.8,28.6,2.203,7,2.178,0.025,22,31,30,1,1,10582,153,0,15-07-24,1,384
44527,it_350317170589794,15-07-24 23:35,19.2813266,72.87737,48.1,10.9,29.2,2.205,7,2.18,0.025,22,31,30,1,1,10804,153,0,15-07-24,1,384
44528,it_350317170589794,15-07-24 23:36,19.2813233,72.8773816,48.1,12,29.7,2.205,7,2.181,0.024,22,31,31,1,1,10989,153,0,15-07-24,1,384
44529,it_350317170589794,15-07-24 23:37,19.2813266,72.8773916,48.2,11.6,30.2,2.206,1,2.182,0.024,22,31,30,1,1,11174,153,0,15-07-24,1,384
44530,it_350317170589794,15-07-24 23:38,19.2813166,72.8773899,48.2,12.7,30.7,2.205,7,2.184,0.021,22,31,31,1,1,11359,153,0,15-07-24,1,384
44531,it_350317170589794,15-07-24 23:39,19.2813266,72.877405,48.2,12.4,31.3,2.207,7,2.184,0.023,22,31,30,1,1,11581,153,0,15-07-24,1,384
44532,it_350317170589794,15-07-24 23:40,19.28134,72.8774033,48.2,11.2,31.8,2.21,7,2.186,0.024,22,31,30,1,1,11766,153,0,15-07-24,1,384
44533,it_350317170589794,15-07-24 23:41,19.2813366,72.8773899,48.3,12.1,32.3,2.211,7,2.187,0.024,22,31,30,1,1,11951,153,0,15-07-24,1,384
44534,it_350317170589794,15-07-24 23:42,19.28132,72.877385,48.3,11.2,32.9,2.212,1,2.187,0.025,22,31,31,1,1,12173,153,0,15-07-24,1,384
44535,it_350317170589794,15-07-24 23:43,19.2813183,72.8773933,48.3,11.4,33.4,2.215,7,2.188,0.027,22,31,31,1,1,12358,153,0,15-07-24,1,384
44536,it_350317170589794,15-07-24 23:44,19.2813333,72.8774,48.3,11.1,33.9,2.215,7,2.19,0.025,22,31,30,1,1,12543,153,0,15-07-24,1,384
44537,it_350317170589794,15-07-24 23:45,19.28134,72.8773966,48.4,12.3,34.5,2.213,1,2.192,0.021,22,31,31,1,1,12765,153,0,15-07-24,1,384
44538,it_350317170589794,15-07-24 23:46,19.2813466,72.8774016,48.4,11.8,35,2.216,7,2.193,0.023,22,31,31,1,1,12950,153,0,15-07-24,1,384
44539,it_350317170589794,15-07-24 23:47,19.2813366,72.8774033,48.4,12.9,35.5,2.215,7,2.193,0.022,22,31,31,1,1,13135,153,0,15-07-24,1,384
44540,it_350317170589794,15-07-24 23:48,19.2813366,72.8774016,48.4,11.2,36.1,2.219,7,2.194,0.025,22,31,30,1,1,13357,153,0,15-07-24,1,384
44541,it_350317170589794,15-07-24 23:49,19.2813283,72.8774016,48.5,12.7,36.6,2.217,7,2.195,0.022,22,31,31,1,1,13542,153,0,15-07-24,1,384
44542,it_350317170589794,15-07-24 23:50,19.2813366,72.8774166,48.5,12,37.1,2.219,7,2.197,0.022,22,31,30,1,1,13727,153,0,15-07-24,1,384
44543,it_350317170589794,15-07-24 23:51,19.2813299,72.8774216,48.5,11.5,37.7,2.223,7,2.197,0.026,22,31,31,1,1,13949,153,0,15-07-24,1,384
44544,it_350317170589794,15-07-24 23:52,19.2813299,72.8774233,48.5,12.6,38.2,2.222,7,2.198,0.024,22,31,30,1,1,14134,153,0,15-07-24,1,384
44545,it_350317170589794,15-07-24 23:53,19.2813283,72.8774233,48.6,12.1,38.7,2.224,7,2.2,0.024,22,31,31,1,1,14319,153,0,15-07-24,1,384
44546,it_350317170589794,15-07-24 23:54,19.2813366,72.8774266,48.6,10.8,39.2,2.225,7,2.201,0.024,22,31,31,1,1,14504,153,0,15-07-24,1,384
44547,it_350317170589794,15-07-24 23:55,19.28134,72.8774183,48.6,11.2,39.8,2.226,1,2.202,0.024,22,31,31,1,1,14726,153,0,15-07-24,1,384
44548,it_350317170589794,15-07-24 23:56,19.281355,72.8774566,48.6,12.6,40.3,2.224,7,2.203,0.021,22,31,31,1,1,14911,153,0,15-07-24,1,384
44549,it_350317170589794,15-07-24 23:57,19.2813416,72.87745,48.7,11.4,40.8,2.229,7,2.204,0.025,22,31,31,1,1,15096,153,0,15-07-24,1,384
44550,it_350317170589794,15-07-24 23:58,19.2813316,72.8774349,48.7,10.9,41.4,2.23,1,2.205,0.025,22,31,31,1,1,15318,153,0,15-07-24,1,384
44551,it_350317170589794,15-07-24 23:59,19.2813133,72.87742,48.7,11.9,41.9,2.23,1,2.207,0.023,22,31,31,1,1,15503,153,0,15-07-24,1,384
44552,it_350317170589794,16-07-24 00:00,19.2813116,72.8774216,48.7,11.7,42.4,2.231,1,2.207,0.024,22,31,31,1,1,15688,153,0,16-07-24,1,384
44553,it_350317170589794,16-07-24 00:01,19.281315,72.8774383,48.8,11.5,43,2.234,7,2.209,0.025,22,31,31,1,1,15910,153,0,16-07-24,1,384
44554,it_350317170589794,16-07-24 00:02,19.2812966,72.8774366,48.8,12.7,43.5,2.231,1,2.21,0.021,22,31,31,1,1,16095,153,0,16-07-24,1,384
44555,it_350317170589794,16-07-24 00:03,19.28131,72.8774516,48.8,12.8,44,2.233,7,2.21,0.023,22,31,31,1,1,16280,153,0,16-07-24,1,384
44556,it_350317170589794,16-07-24 00:04,19.2813183,72.877445,48.8,10.9,44.6,2.237,1,2.212,0.025,22,31,31,1,1,16502,153,0,16-07-24,1,384
44557,it_350317170589794,16-07-24 00:05,19.2812966,72.8774533,48.9,12.2,45.1,2.238,7,2.213,0.025,22,31,31,1,1,16687,153,0,16-07-24,1,384
44558,it_350317170589794,16-07-24 00:06,19.2812899,72.8774649,48.9,10.9,45.6,2.24,7,2.214,0.026,22,31,31,1,1,16872,153,0,16-07-24,1,384
44559,it_350317170589794,16-07-24 00:07,19.2812766,72.8774616,48.9,12.1,46.2,2.237,7,2.216,0.021,22,31,31,1,1,17094,153,0,16-07-24,1,384
44560,it_350317170589794,16-07-24 00:08,19.28128,72.8774483,48.9,12.3,46.7,2.238,7,2.217,0.021,22,31,31,1,1,17279,153,0,16-07-24,1,384
44561,it_350317170589794,16-07-24 00:09,19.2812783,72.87747,49,12.3,47.2,2.239,1,2.217,0.022,22,31,31,1,1,17464,153,0,16-07-24,1,384
44562,it_350317170589794,16-07-24 00:10,19.281275,72.877475,49,11.4,47.7,2.243,7,2.219,0.024,22,31,31,1,1,17649,153,0,16-07-24,1,384
44563,it_350317170589794,16-07-24 00:11,19.2813016,72.8774833,49,11.2,48.3,2.244,1,2.22,0.024,22,31,31,1,1,17871,153,0,16-07-24,1,384
44564,it_350317170589794,16-07-24 00:12,19.2812983,72.8774733,49,10.9,48.8,2.246,1,2.222,0.024,22,31,31,1,1,18056,153,0,16-07-24,1,384
44565,it_350317170589794,16-07-24 00:13,19.2812933,72.87746,49.1,11,49.3,2.247,7,2.222,0.025,22,31,31,1,1,18241,153,0,16-07-24,1,384
44566,it_350317170589794,16-07-24 00:14,19.2813066,72.8774616,49.1,10.6,49.9,2.249,7,2.224,0.025,22,31,31,1,1,18463,153,0,16-07-24,1,384
44567,it_350317170589794,16-07-24 00:15,19.281305,72.8774733,49.1,10.8,50.4,2.251,7,2.225,0.026,22,31,31,1,1,18648,153,0,16-07-24,1,384
44568,it_350317170589794,16-07-24 00:16,19.2812666,72.8774366,49.1,10.7,50.9,2.251,7,2.226,0.025,22,31,31,1,1,18833,153,0,16-07-24,1,384
44569,it_350317170589794,16-07-24 00:17,19.2812433,72.877425,49.2,12.8,51.5,2.248,1,2.227,0.021,22,31,31,1,1,19055,153,0,16-07-24,1,384
44570,it_350317170589794,16-07-24 00:18,19.2812483,72.8774333,49.2,10.9,52,2.253,7,2.229,0.024,22,31,31,1,1,19240,153,0,16-07-24,1,384
44571,it_350317170589794,16-07-24 00:19,19.2812466,72.8774283,49.2,11.2,52.5,2.253,1,2.23,0.023,22,31,31,1,1,19425,153,0,16-07-24,1,384
44572,it_350317170589794,16-07-24 00:20,19.28125,72.8774233,49.3,12.6,53.1,2.253,7,2.231,0.022,22,31,31,1,1,19647,153,0,16-07-24,1,384
44573,it_350317170589794,16-07-24 00:21,19.2812566,72.877415,49.3,11.6,53.6,2.257,7,2.233,0.024,22,31,31,1,1,19832,153,0,16-07-24,1,384
44574,it_350317170589794,16-07-24 00:22,19.28126,72.8774016,49.3,10.8,54.1,2.258,1,2.234,0.024,22,31,31,1,1,20017,153,0,16-07-24,1,384
44575,it_350317170589794,16-07-24 00:23,19.2812583,72.8774183,49.4,11.2,54.7,2.26,7,2.236,0.024,22,31,31,1,1,20239,153,0,16-07-24,1,384
44576,it_350317170589794,16-07-24 00:24,19.2812949,72.877415,49.4,11.1,55.2,2.261,7,2.237,0.024,22,31,31,1,1,20424,153,0,16-07-24,1,384
44577,it_350317170589794,16-07-24 00:25,19.2812933,72.877405,49.4,12.9,55.7,2.258,8,2.238,0.02,22,31,31,1,1,20609,153,0,16-07-24,1,384
44578,it_350317170589794,16-07-24 00:26,19.28128,72.877405,49.4,11.2,56.2,2.263,7,2.24,0.023,22,31,31,1,1,20794,153,0,16-07-24,1,384
44579,it_350317170589794,16-07-24 00:27,19.2812883,72.8774066,49.5,12.7,56.8,2.261,1,2.241,0.02,22,31,31,1,1,21016,153,0,16-07-24,1,384
44580,it_350317170589794,16-07-24 00:28,19.2813083,72.8773916,49.5,10.8,57.3,2.267,7,2.242,0.025,22,31,31,1,1,21201,153,0,16-07-24,1,384
44581,it_350317170589794,16-07-24 00:29,19.2813033,72.8774133,49.5,11.7,57.8,2.267,7,2.244,0.023,22,31,31,1,1,21386,153,0,16-07-24,1,384
44582,it_350317170589794,16-07-24 00:30,19.2812966,72.8774099,49.6,10.8,58.4,2.27,1,2.246,0.024,22,31,31,1,1,21608,153,0,16-07-24,1,384
44583,it_350317170589794,16-07-24 00:31,19.2812899,72.8774133,49.6,11.9,58.9,2.27,1,2.247,0.023,22,31,31,1,1,21793,153,0,16-07-24,1,384
44584,it_350317170589794,16-07-24 00:32,19.2813083,72.8774083,49.6,12.6,59.4,2.27,1,2.249,0.021,22,31,31,1,1,21978,153,0,16-07-24,1,384
44585,it_350317170589794,16-07-24 00:33,19.2812633,72.8773533,49.7,12.6,60,2.271,7,2.25,0.021,22,31,31,1,1,22200,153,0,16-07-24,1,384
44586,it_350317170589794,16-07-24 00:34,19.2812383,72.8773483,49.7,12.7,60.5,2.272,1,2.253,0.019,22,31,31,1,1,22385,153,0,16-07-24,1,384
44587,it_350317170589794,16-07-24 00:35,19.2812249,72.8773466,49.7,12.6,61,2.273,8,2.253,0.02,22,31,31,1,1,22570,153,0,16-07-24,1,384
44588,it_350317170589794,16-07-24 00:36,19.28123,72.87736,49.8,12.8,61.6,2.275,7,2.255,0.02,22,31,31,1,1,22792,153,0,16-07-24,1,384
44589,it_350317170589794,16-07-24 00:37,19.2812516,72.8773783,49.8,10.8,62.1,2.281,7,2.257,0.024,22,31,31,1,1,22977,153,0,16-07-24,1,384
44590,it_350317170589794,16-07-24 00:38,19.2812716,72.877405,49.9,10.6,62.6,2.283,7,2.258,0.025,22,31,31,1,1,23162,153,0,16-07-24,1,384
44591,it_350317170589794,16-07-24 00:39,19.281265,72.877415,49.9,12.9,63.1,2.28,8,2.26,0.02,22,31,31,1,1,23347,153,0,16-07-24,1,384
44592,it_350317170589794,16-07-24 00:40,19.2812766,72.8774433,49.9,12.7,63.7,2.282,8,2.261,0.021,22,31,31,1,1,23569,153,0,16-07-24,1,384
44593,it_350317170589794,16-07-24 00:41,19.2812733,72.8774616,50,11.4,64.2,2.286,7,2.264,0.022,22,31,31,1,1,23754,153,0,16-07-24,1,384
44594,it_350317170589794,16-07-24 00:42,19.281285,72.8774649,50,10.7,64.7,2.29,7,2.266,0.024,22,31,31,1,1,23939,153,0,16-07-24,1,384
44595,it_350317170589794,16-07-24 00:43,19.2812816,72.877455,50.1,12,65.3,2.288,7,2.268,0.02,22,31,31,1,1,24161,153,0,16-07-24,1,384
44596,it_350317170589794,16-07-24 00:44,19.2812933,72.87745,50.1,10.7,65.8,2.294,1,2.269,0.025,22,31,31,1,1,24346,153,0,16-07-24,1,384
44597,it_350317170589794,16-07-24 00:45,19.2813016,72.8774483,50.1,12.4,66.3,2.294,1,2.271,0.023,22,31,31,1,1,24531,153,0,16-07-24,1,384
44598,it_350317170589794,16-07-24 00:46,19.2812883,72.877445,50.2,11.5,66.9,2.296,1,2.273,0.023,22,31,31,1,1,24753,153,0,16-07-24,1,384
44599,it_350317170589794,16-07-24 00:47,19.281285,72.87743,50.2,12.4,67.4,2.297,1,2.275,0.022,22,31,31,1,1,24938,153,0,16-07-24,1,384
44600,it_350317170589794,16-07-24 00:48,19.281325,72.8774516,50.3,10.8,67.9,2.302,1,2.278,0.024,22,31,31,1,1,25123,153,0,16-07-24,1,384
44601,it_350317170589794,16-07-24 00:49,19.2813383,72.877455,50.3,13,68.5,2.3,8,2.279,0.021,22,31,31,1,1,25345,153,0,16-07-24,1,384
44602,it_350317170589794,16-07-24 00:50,19.2813416,72.8774399,50.4,11.1,69,2.306,1,2.282,0.024,22,31,31,1,1,25530,153,0,16-07-24,1,384
44603,it_350317170589794,16-07-24 00:51,19.281345,72.87743,50.4,11.4,69.5,2.308,1,2.285,0.023,21,31,31,1,1,25715,153,0,16-07-24,1,384
44604,it_350317170589794,16-07-24 00:52,19.2813649,72.87743,50.5,11.9,70.1,2.308,1,2.287,0.021,22,31,31,1,1,25937,153,0,16-07-24,1,384
44605,it_350317170589794,16-07-24 00:53,19.2813833,72.8774216,50.5,11.4,70.6,2.312,1,2.289,0.023,22,31,31,1,1,26122,153,0,16-07-24,1,384
44606,it_350317170589794,16-07-24 00:54,19.2813749,72.8774349,50.6,12.2,71.1,2.313,1,2.292,0.021,18,31,31,1,1,26307,153,0,16-07-24,1,384
44607,it_350317170589794,16-07-24 00:55,19.2813383,72.8774466,50.6,10.7,71.6,2.317,1,2.294,0.023,22,31,31,1,1,26492,153,0,16-07-24,1,384
44608,it_350317170589794,16-07-24 00:56,19.281335,72.8774283,50.7,12.7,72.2,2.316,8,2.297,0.019,21,31,31,1,1,26714,153,0,16-07-24,1,384
44609,it_350317170589794,16-07-24 00:57,19.2813033,72.877375,50.7,11.7,72.7,2.321,1,2.298,0.023,22,31,31,1,1,26899,153,0,16-07-24,1,384
44610,it_350317170589794,16-07-24 00:58,19.2812966,72.8773666,50.8,12.6,73.2,2.321,1,2.302,0.019,18,31,31,1,1,27084,153,0,16-07-24,1,384
44611,it_350317170589794,16-07-24 00:59,19.2813133,72.8773816,50.8,12.6,73.8,2.324,1,2.304,0.02,18,31,31,1,1,27306,153,0,16-07-24,1,384
44612,it_350317170589794,16-07-24 01:00,19.2813083,72.87737,50.9,13,74.3,2.325,8,2.306,0.019,18,31,31,1,1,27491,153,0,16-07-24,1,384
44613,it_350317170589794,16-07-24 01:01,19.2812983,72.8773666,50.9,11.3,74.8,2.332,1,2.308,0.024,18,31,31,1,1,27676,153,0,16-07-24,1,384
44614,it_350317170589794,16-07-24 01:02,19.2812883,72.8773566,51,11.1,75.4,2.336,1,2.311,0.025,18,31,31,1,1,27898,153,0,16-07-24,1,384
44615,it_350317170589794,16-07-24 01:03,19.2812866,72.8773666,51.1,12.7,75.9,2.334,1,2.314,0.02,18,31,31,1,1,28083,153,0,16-07-24,1,384
44616,it_350317170589794,16-07-24 01:04,19.2812783,72.8773616,51.1,12.6,76.4,2.337,1,2.316,0.021,22,31,31,1,1,28268,153,0,16-07-24,1,384
44617,it_350317170589794,16-07-24 01:05,19.2812866,72.8773633,51.2,10.8,77,2.345,1,2.319,0.026,18,31,31,1,1,28490,153,0,16-07-24,1,384
44618,it_350317170589794,16-07-24 01:06,19.2812899,72.8773716,51.2,10.7,77.5,2.346,1,2.322,0.024,18,31,31,1,1,28675,153,0,16-07-24,1,384
44619,it_350317170589794,16-07-24 01:07,19.2812983,72.877385,51.3,10.6,78,2.349,1,2.325,0.024,21,31,31,1,1,28860,153,0,16-07-24,1,384
44620,it_350317170589794,16-07-24 01:08,19.2812983,72.877395,51.4,13,78.6,2.347,1,2.328,0.019,18,31,31,1,1,29082,153,0,16-07-24,1,384
44621,it_350317170589794,16-07-24 01:09,19.2812949,72.877395,51.4,11.5,79.1,2.355,1,2.331,0.024,21,31,31,1,1,29267,153,0,16-07-24,1,384
44622,it_350317170589794,16-07-24 01:10,19.2812883,72.877395,51.5,11.1,79.6,2.358,1,2.333,0.025,21,31,31,1,1,29452,153,0,16-07-24,1,384
44623,it_350317170589794,16-07-24 01:11,19.281275,72.8774033,51.6,10.5,80.1,2.362,1,2.337,0.025,18,31,31,1,1,29637,153,0,16-07-24,1,384
44624,it_350317170589794,16-07-24 01:12,19.2812916,72.8774233,51.6,12.3,80.7,2.362,1,2.339,0.023,21,31,31,1,1,29859,153,0,16-07-24,1,384
44625,it_350317170589794,16-07-24 01:13,19.2812949,72.87743,51.7,12.5,81.2,2.364,1,2.343,0.021,18,31,31,1,1,30044,153,0,16-07-24,1,384
44626,it_350317170589794,16-07-24 01:14,19.2813083,72.8774333,51.8,11.8,81.7,2.369,1,2.345,0.024,18,31,31,1,1,30229,153,0,16-07-24,1,384
44627,it_350317170589794,16-07-24 01:15,19.2813133,72.8774416,51.8,10.9,82.3,2.373,1,2.348,0.025,21,31,31,1,1,30451,153,0,16-07-24,1,384
44628,it_350317170589794,16-07-24 01:16,19.2813116,72.8774399,51.9,10.5,82.8,2.376,1,2.351,0.025,18,31,31,1,1,30636,153,0,16-07-24,1,384
44629,it_350317170589794,16-07-24 01:17,19.2813066,72.87745,52,13,83.3,2.375,1,2.355,0.02,18,31,31,1,1,30821,153,0,16-07-24,1,384
44630,it_350317170589794,16-07-24 01:18,19.2812899,72.877445,52,12.9,83.9,2.379,1,2.358,0.021,18,31,31,1,1,31043,153,0,16-07-24,1,384
44631,it_350317170589794,16-07-24 01:19,19.2812966,72.8774516,52.1,11.3,84.4,2.387,1,2.361,0.026,18,31,31,1,1,31228,153,0,16-07-24,1,384
44632,it_350317170589794,16-07-24 01:20,19.281285,72.87746,52.2,11.5,84.9,2.388,1,2.365,0.023,18,31,31,1,1,31413,153,0,16-07-24,1,384
44633,it_350317170589794,16-07-24 01:21,19.2812899,72.877455,52.3,12.8,85.5,2.389,1,2.368,0.021,18,31,31,1,1,31635,153,0,16-07-24,1,384
44634,it_350317170589794,16-07-24 01:22,19.2812716,72.8774516,52.3,10.4,86,2.398,1,2.371,0.027,18,31,31,1,1,31820,153,0,16-07-24,1,384
44635,it_350317170589794,16-07-24 01:23,19.2812666,72.87745,52.4,10.7,86.5,2.4,1,2.375,0.025,14,31,31,1,1,32005,153,0,16-07-24,1,384
44636,it_350317170589794,16-07-24 01:24,19.2812566,72.8774533,52.5,11,87,2.403,1,2.377,0.026,18,31,31,1,1,32190,153,0,16-07-24,1,384
44637,it_350317170589794,16-07-24 01:25,19.281265,72.87747,52.6,12.7,87.6,2.405,1,2.381,0.024,18,31,31,1,1,32412,153,0,16-07-24,1,384
44638,it_350317170589794,16-07-24 01:26,19.28127,72.8774783,52.6,13.1,88.1,2.406,1,2.385,0.021,21,31,31,1,1,32597,153,0,16-07-24,1,384
44639,it_350317170589794,16-07-24 01:27,19.2812766,72.87747,52.7,10.7,88.6,2.415,1,2.388,0.027,14,31,31,1,1,32782,153,0,16-07-24,1,384
44640,it_350317170589794,16-07-24 01:28,19.2812783,72.87747,52.8,11,89.2,2.418,1,2.392,0.026,18,31,31,1,1,33004,153,0,16-07-24,1,384
44641,it_350317170589794,16-07-24 01:29,19.281285,72.8774633,52.9,12.5,89.7,2.419,1,2.396,0.023,21,31,31,1,1,33189,153,0,16-07-24,1,384
44642,it_350317170589794,16-07-24 01:30,19.28128,72.8774683,53,10.3,90.2,2.425,1,2.399,0.026,14,31,31,1,1,33374,153,0,16-07-24,1,384
44643,it_350317170589794,16-07-24 01:31,19.2812766,72.8774766,53,10.8,90.8,2.43,1,2.403,0.027,21,31,31,1,1,33596,153,0,16-07-24,1,384
44644,it_350317170589794,16-07-24 01:32,19.2812816,72.8774816,53.1,12.2,91.3,2.43,1,2.407,0.023,18,31,31,1,1,33781,153,0,16-07-24,1,384
44645,it_350317170589794,16-07-24 01:33,19.28128,72.87748,53.2,12.3,91.8,2.436,1,2.411,0.025,14,31,31,1,1,33966,153,0,16-07-24,1,384
44646,it_350317170589794,16-07-24 01:34,19.281275,72.8774933,53.3,13.1,92.4,2.437,1,2.415,0.022,21,31,31,1,1,34188,153,0,16-07-24,1,384
44647,it_350317170589794,16-07-24 01:35,19.28127,72.8774866,53.4,13.2,92.9,2.44,1,2.419,0.021,21,31,31,1,1,34373,153,0,16-07-24,1,384
44648,it_350317170589794,16-07-24 01:36,19.2812666,72.8774966,53.5,13.1,93.4,2.444,1,2.424,0.02,18,31,31,1,1,34558,153,0,16-07-24,1,384
44649,it_350317170589794,16-07-24 01:37,19.2812816,72.8774933,53.6,10.4,94,2.454,1,2.426,0.028,14,31,31,1,1,34780,153,0,16-07-24,1,384
44650,it_350317170589794,16-07-24 01:38,19.281275,72.8774916,53.7,11.4,94.5,2.458,1,2.431,0.027,14,31,31,1,1,34965,153,0,16-07-24,1,384
44651,it_350317170589794,16-07-24 01:39,19.2812716,72.8774983,53.8,12,95,2.461,1,2.436,0.025,14,31,31,1,1,35150,153,0,16-07-24,1,384
44652,it_350317170589794,16-07-24 01:40,19.2812883,72.877495,53.9,13.3,95.5,2.461,8,2.441,0.02,20,31,31,1,1,35335,153,0,16-07-24,1,384
44653,it_350317170589794,16-07-24 01:41,19.2813083,72.87749,54,13,96.1,2.467,1,2.444,0.023,20,31,31,1,1,35557,153,0,16-07-24,1,384
44654,it_350317170589794,16-07-24 01:42,19.2813283,72.8774883,54.1,10,96.6,2.477,1,2.449,0.028,20,31,31,1,1,35742,153,0,16-07-24,1,384
44655,it_350317170589794,16-07-24 01:43,19.2813383,72.8774866,54.2,13.5,97.1,2.476,16,2.456,0.02,20,31,31,1,1,35927,153,0,16-07-24,1,384
44656,it_350317170589794,16-07-24 01:44,19.2813266,72.8774883,54.4,10,97.7,2.487,1,2.46,0.027,14,31,31,1,1,36149,153,0,16-07-24,1,384
44657,it_350317170589794,16-07-24 01:45,19.2813016,72.8774916,54.5,10.2,98.2,2.494,1,2.467,0.027,14,31,31,1,1,36334,153,0,16-07-24,1,384
